depth,profile_filename,flag_quality,posixct_date_utc,latitude_dec_degrees,longitude_dec_degrees,sun_zenith_angle_degrees,hole_type,wavelength,edz,euz,luz,pred_ked,a0,pred_edz_from_klu
9,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.55095438699228,NA,0.0196999867044446,0.0791098843311679,7.792862203515311,3.8237027278716074
9.1,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.52872202727148,NA,0.0195478075012193,0.0791098843311679,7.792862203515311,3.793572795728892
9.2,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.50618566159702,NA,0.0193964386968303,0.0791098843311679,7.792862203515311,3.7636802807902665
9.3,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.48340104575849,NA,0.019245775888872,0.0791098843311679,7.792862203515311,3.7340233122606517
9.4,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.46042541374944,NA,0.019095622354228,0.0791098843311679,7.792862203515311,3.7046000340864205
9.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.43729794396381,NA,0.0189458610727701,0.0791098843311679,7.792862203515311,3.6754086048392374
9.6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.41405828487313,NA,0.0187964602565352,0.0791098843311679,7.792862203515311,3.6464471976008137
9.7,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.39061984055,NA,0.0186473942706149,0.0791098843311679,7.792862203515311,3.6177139998485757
9.8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.36696078751697,NA,0.0184987129913706,0.0791098843311679,7.792862203515311,3.5892072133422235
9.9,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.34310401076853,NA,0.0183505068842454,0.0791098843311679,7.792862203515311,3.560925054011196
10,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.31902552359587,NA,0.018202859150068,0.0791098843311679,7.792862203515311,3.5328657518430138
10.2,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.27011290089535,NA,0.0179103848294181,0.0791098843311679,7.792862203515311,3.4774087085718923
10.4,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.22056516646385,NA,0.0176219314542819,0.0791098843311679,7.792862203515311,3.4228222004029805
10.6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.17077834239273,NA,0.0173379053719854,0.0791098843311679,7.792862203515311,3.36909256214031
10.8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.12096358506779,NA,0.0170582064616088,0.0791098843311679,7.792862203515311,3.3162063430968725
11,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.07179054113507,NA,0.0167828317482351,0.0791098843311679,7.792862203515311,3.264150303727375
11.2,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,3.02463621249059,NA,0.0165120623379012,0.0791098843311679,7.792862203515311,3.212911412313848
11.4,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.98056721493245,NA,0.0162462432259954,0.0791098843311679,7.792862203515311,3.162476841703284
11.6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.94043970167233,NA,0.0159841248447824,0.0791098843311679,7.792862203515311,3.1128339660964865
11.8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.90433199673946,NA,0.0157247115581701,0.0791098843311679,7.792862203515311,3.0639703578873223
12,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.87118719029282,NA,0.0154672522389648,0.0791098843311679,7.792862203515311,3.0158737845515975
12.2,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.84057065767771,NA,0.0152113494768893,0.0791098843311679,7.792862203515311,2.9685322055847583
12.4,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.81114379369004,NA,0.0149572710656175,0.0791098843311679,7.792862203515311,2.921933769487675
12.6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.78148792295121,NA,0.0147054171216494,0.0791098843311679,7.792862203515311,2.876066810799733
12.8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.75040170461981,NA,0.0144571335010495,0.0791098843311679,7.792862203515311,2.830919847178499
13,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.7175836819531,NA,0.0142133495696864,0.0791098843311679,7.792862203515311,2.786481576525233
13.2,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.68273229563278,NA,0.0139744464203935,0.0791098843311679,7.792862203515311,2.7427408741555137
13.4,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.64611509037246,NA,0.0137404714209699,0.0791098843311679,7.792862203515311,2.6996867900142845
13.6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.60840773980025,NA,0.0135113542558159,0.0791098843311679,7.792862203515311,2.6573085459346184
13.8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.57031257022154,NA,0.0132866009960952,0.0791098843311679,7.792862203515311,2.6155955329395058
14,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.5324657497962,NA,0.0130658573895625,0.0791098843311679,7.792862203515311,2.574537308586003
14.2,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.49511158048862,NA,0.0128485665816108,0.0791098843311679,7.792862203515311,2.5341235943510685
14.4,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.45838679300768,NA,0.0126343646642478,0.0791098843311679,7.792862203515311,2.4943442730584366
14.6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.42225925776332,NA,0.0124232386405766,0.0791098843311679,7.792862203515311,2.4551893863458827
14.8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.38671024016938,NA,0.01221550436446,0.0791098843311679,7.792862203515311,2.4166491321722416
15,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.35167827888768,NA,0.0120111295108693,0.0791098843311679,7.792862203515311,2.378713862363566
15.2,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.31716980835288,NA,0.0118098218489838,0.0791098843311679,7.792862203515311,2.3413740801978005
15.4,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.28321435520192,NA,0.0116114258476424,0.0791098843311679,7.792862203515311,2.3046204380273685
15.6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.2496037555584,NA,0.0114160814057334,0.0791098843311679,7.792862203515311,2.2684437349390842
15.8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.21598671106596,NA,0.0112238452907018,0.0791098843311679,7.792862203515311,2.2328349144507897
16,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.18217938324005,NA,0.0110346146019702,0.0791098843311679,7.792862203515311,2.1977850622441584
16.2,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.14801759455325,NA,0.0108480151192566,0.0791098843311679,7.792862203515311,2.163285403933079
16.4,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.11337423877286,NA,0.0106634978841504,0.0791098843311679,7.792862203515311,2.129327302867077
16.6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.07854156947441,NA,0.0104805457067023,0.0791098843311679,7.792862203515311,2.0959022579692124
16.8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.04391628913283,NA,0.0103007146900254,0.0791098843311679,7.792862203515311,2.06300190160792
17,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,2.00948681278936,NA,0.0101263737938192,0.0791098843311679,7.792862203515311,2.030617997502254
17.2,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.97539417907019,NA,0.00995805614631838,0.0791098843311679,7.792862203515311,1.9987424386600163
17.4,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.94216029814956,NA,0.00979624128018261,0.0791098843311679,7.792862203515311,1.9673672453482496
17.6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.90913734768636,NA,0.00963995612150721,0.0791098843311679,7.792862203515311,1.9364845630955914
17.8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.87607989199302,NA,0.00948895621361896,0.0791098843311679,7.792862203515311,1.9060866607259848
18,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.84296016624424,NA,0.00933996710232751,0.0791098843311679,7.792862203515311,1.876165928423252
18.2,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.81074479909705,NA,0.00919212745357915,0.0791098843311679,7.792862203515311,1.846714875826053
18.4,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.78052060548569,NA,0.00904597775781191,0.0791098843311679,7.792862203515311,1.8177261301527479
18.6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.75252066901396,NA,0.00890282097357635,0.0791098843311679,7.792862203515311,1.7891924343556902
18.8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.72615456073219,NA,0.00876322265032969,0.0791098843311679,7.792862203515311,1.7611066453045032
19,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.70123574086134,NA,0.00862628479907538,0.0791098843311679,7.792862203515311,1.7334617319978598
19.2,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.67770626509925,NA,0.00849064309924501,0.0791098843311679,7.792862203515311,1.7062507738033437
19.4,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.65549560952665,NA,0.00835617770026203,0.0791098843311679,7.792862203515311,1.679466958724938
19.6,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.6342872295957,NA,0.0082233632774192,0.0791098843311679,7.792862203515311,1.653103581697707
19.8,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.61271681165982,NA,0.0080925013407386,0.0791098843311679,7.792862203515311,1.6271540429092521
20,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.58987583546264,NA,0.00796284203217342,0.0791098843311679,7.792862203515311,1.6016118461475086
20.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.52822291236866,NA,0.00763599550525674,0.0791098843311679,7.792862203515311,1.5394967600474692
21,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.46509945629317,NA,0.00731698378696933,0.0791098843311679,7.792862203515311,1.4797906745617146
21.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.40519496357953,NA,0.00701515229620001,0.0791098843311679,7.792862203515311,1.4224001617595445
22,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.34791378613574,NA,0.00672973354848064,0.0791098843311679,7.792862203515311,1.3672354171125027
22.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.29269805059904,NA,0.00645682726782043,0.0791098843311679,7.792862203515311,1.3142101189684827
23,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.23898256995295,NA,0.00619534539827911,0.0791098843311679,7.792862203515311,1.2632412934758217
23.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.18748153725624,NA,0.0059435950215279,0.0791098843311679,7.792862203515311,1.2142491847460335
24,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.1402008893508,NA,0.00570200944803965,0.0791098843311679,7.792862203515311,1.1671571300519923
24.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.09777132965698,NA,0.00547364655986189,0.0791098843311679,7.792862203515311,1.121891439866296
25,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.0566553301037,NA,0.00525516280404861,0.0791098843311679,7.792862203515311,1.0783812825520787
25.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,1.0171356201986,NA,0.00503805524058429,0.0791098843311679,7.792862203515311,1.0365585735258467
26,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.979796655911327,NA,0.00483779668945075,0.0791098843311679,7.792862203515311,0.9963578687188955
26.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.941952233279717,NA,0.0046503896909748,0.0791098843311679,7.792862203515311,0.9577162621705972
27,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.906585846402711,NA,0.00446079228820003,0.0791098843311679,7.792862203515311,0.9205732875933126
27.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.875839633268844,NA,0.00428430243725991,0.0791098843311679,7.792862203515311,0.8848708237548998
28,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.847340313002151,NA,0.00412483510962937,0.0791098843311679,7.792862203515311,0.8505530035307567
28.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.817474188610204,NA,0.00397436531135861,0.0791098843311679,7.792862203515311,0.8175661264830862
29,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.783843608058096,NA,0.00381654762852106,0.0791098843311679,7.792862203515311,0.7858585748305895
29.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.74995838715423,NA,0.00364788988772139,0.0791098843311679,7.792862203515311,0.7553807326770917
30,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.719309106720503,NA,0.00348703825784209,0.0791098843311679,7.792862203515311,0.7260849083727133
30.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.690547977227788,NA,0.00334517332322635,0.0791098843311679,7.792862203515311,0.6979252598860995
31,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.6629572818445,NA,0.00321177607911893,0.0791098843311679,7.792862203515311,0.6708577230709248
31.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.636588817050919,NA,0.00308129387819699,0.0791098843311679,7.792862203515311,0.6448399427144297
32,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.610880638381703,NA,0.00295718767637482,0.0791098843311679,7.792862203515311,0.6198312062600899
32.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.586612056217086,NA,0.00284057510232696,0.0791098843311679,7.792862203515311,0.5957923801007142
33,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.563469331753679,NA,0.00273134588691046,0.0791098843311679,7.792862203515311,0.572685848342273
33.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.540849400978045,NA,0.00262662908874512,0.0791098843311679,7.792862203515311,0.5504754539426437
34,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.518723561295604,NA,0.00252457971380023,0.0791098843311679,7.792862203515311,0.5291264421331641
34.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.497029720050498,NA,0.00242502579376444,0.0791098843311679,7.792862203515311,0.5086054060344575
35,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.475925872006175,NA,0.00232836876871377,0.0791098843311679,7.792862203515311,0.4888802343814339
35.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.456534668261589,NA,0.00223420908219324,0.0791098843311679,7.792862203515311,0.4699200612756629
36,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.439104936273506,NA,0.00214356091286251,0.0791098843311679,7.792862203515311,0.45169521788649536
36.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.423221766318252,NA,0.00205731585171757,0.0791098843311679,7.792862203515311,0.43417718602535277
37,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.408188694572324,NA,0.00197562699530071,0.0791098843311679,7.792862203515311,0.41733855352053684
37.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.393539441453452,NA,0.00189878449027106,0.0791098843311679,7.792862203515311,0.4011529713227347
38,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.378771307534002,NA,0.00182501964807123,0.0791098843311679,7.792862203515311,0.38559511227409277
38.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.363890939870993,NA,0.00175144084687639,0.0791098843311679,7.792862203515311,0.3706406314763441
39,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.349384778096111,NA,0.00168024157000797,0.0791098843311679,7.792862203515311,0.3562661281959745
39.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.335468896680443,NA,0.00161364755816247,0.0791098843311679,7.792862203515311,0.3424491092468136
40,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.32177981396794,NA,0.0015510759230593,0.0791098843311679,7.792862203515311,0.32916795379275454
40.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.308157292063272,NA,0.00149100855106428,0.0791098843311679,7.792862203515311,0.3164018795155244
41,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.295115261879899,NA,0.00143181736373367,0.0791098843311679,7.792862203515311,0.3041309100945658
41.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.28302905651588,NA,0.00137484954471781,0.0791098843311679,7.792862203515311,0.29233584394814116
42,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.271829072451186,NA,0.00132156366880739,0.0791098843311679,7.792862203515311,0.28099822418674597
42.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.261468336265896,NA,0.00127063720353502,0.0791098843311679,7.792862203515311,0.27010030973181604
43,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.251856986434665,NA,0.00122065665049668,0.0791098843311679,7.792862203515311,0.25962504755453214
43.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.242811642539665,NA,0.00117144087470021,0.0791098843311679,7.792862203515311,0.24955604599128356
44,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.234025361517103,NA,0.00112476598288839,0.0791098843311679,7.792862203515311,0.23987754909403575
44.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.225431893020537,NA,0.00108057862451454,0.0791098843311679,7.792862203515311,0.23057441197546186
45,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.216833162125652,NA,0.00103810244418595,0.0791098843311679,7.792862203515311,0.22163207711026217
45.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.20821780861113,NA,9.96610828256064e-4,0.0791098843311679,7.792862203515311,0.21303655155558504
46,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.199852956720664,NA,9.57145810094986e-4,0.0791098843311679,7.792862203515311,0.20477438505490597
46.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.191888379487642,NA,9.20453382566289e-4,0.0791098843311679,7.792862203515311,0.1968326489911003
47,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.184182284465362,NA,8.86716536453046e-4,0.0791098843311679,7.792862203515311,0.18919891615577572
47.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.1767011988325,NA,8.54298075560633e-4,0.0791098843311679,7.792862203515311,0.18186124130320858
48,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.169465544108854,NA,8.2134408606002e-4,0.0791098843311679,7.792862203515311,0.1748081424584536
48.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.16260734869372,NA,7.88446483277358e-4,0.0791098843311679,7.792862203515311,0.16802858295037873
49,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.156279926748756,NA,7.5684374243744e-4,0.0791098843311679,7.792862203515311,0.1615119541415099
49.5,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.150416044447955,NA,7.27019995435632e-4,0.0791098843311679,7.792862203515311,0.1552480588276627
50,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.144834700774078,NA,6.98325818004084e-4,0.0791098843311679,7.792862203515311,0.1492270952813828
51,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.134149316387344,NA,6.44367713656299e-4,0.0791098843311679,7.792862203515311,0.13787664253388937
52,GE2016.ICMP_ICEP_160615_CAST_005,TRUE,2016-06-15T15:17:31Z,67.481,-63.789,44.98092,NA,443,0.12412846806823,NA,5.97533033643435e-4,0.0791098843311679,7.792862203515311,0.12738952346805849
